"z1","z2","z3","z4","z5","z6","z7","z8","z9","z10","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x4a","x4b","x9a","x9b","x1_1","x1_2","x5_1","x6_1","eta","y","n125","b125","n250","b250","n500"
0.01541274506598711,-0.032382383942604065,0.2414802610874176,-0.400863915681839,-0.5909572243690491,1.3975589275360107,0.9069423675537109,-1.4795658588409424,1.2306944131851196,-0.40104344487190247,55,1,22,2,5.489891052246094,384,178,1,2,12.949999809265137,1,0,1,0,7.416198487095664,55,0.7113564190897709,5.953243334287785,12.416380882263184,12.677691459655762,0,1,0,1,1
-0.05527324602007866,-0.00261923810467124,0.9387825131416321,0.8519700169563293,0.8118556141853333,0.8397418856620789,-0.1659303605556488,-0.6864700317382812,0.3201724588871002,-0.5254859924316406,54,1,29,3,1.502683401107788,211,47,1,1,12.069999694824219,1,1,0,0,7.3484692283495345,54,0.9217783470866563,5.356586274672012,12.977372169494629,14.16321849822998,0,1,0,1,1
-0.4204666018486023,0.11124327033758163,-0.47697713971138,0.9587773084640503,-1.1417887210845947,-0.3906829059123993,-0.529595673084259,-1.123189926147461,-0.3105641007423401,-0.15279163420200348,50,1,16,3,10.178253173828125,47,27,1,1,14.800000190734863,1,1,0,0,7.071067811865475,50,0.6287316892267841,3.871201010907891,11.754264831542969,11.973418235778809,0,1,0,1,1
-0.1443370282649994,0.6722345352172852,0.9816269278526306,0.8338547945022583,1.459612250328064,2.293860673904419,1.0096039772033691,-0.3778359591960907,0.9092361927032471,1.501824975013733,53,0,29,3,0.9104435443878174,971,199,1,2,30.270000457763672,1,1,1,0,7.280109889280519,53,1.018941840318976,6.879355804460439,14.139660835266113,15.072163581848145,0,1,0,1,1
0.013359745033085346,-0.1877444088459015,-0.6779422760009766,-1.641120195388794,0.2776111364364624,0.710151731967926,0.44604381918907166,1.7885656356811523,0.174074187874794,-0.5582122206687927,55,1,15,1,2.3679027557373047,183,104,0,1,11.84000015258789,0,0,0,0,7.416198487095664,55,0.8416416660896225,5.214935757608986,12.855635643005371,12.822771072387695,0,1,0,1,1
2.0079617500305176,2.074904680252075,-0.3966738283634186,0.20965255796909332,-2.397862434387207,-0.0026847755070775747,-1.187445878982544,-0.2550412118434906,0.5700035691261292,-1.0450761318206787,75,0,17,2,60.4163932800293,79,4,0,2,8.729999542236328,1,0,1,0,8.660254037844386,75,0.44032063743850103,4.382026634673881,9.895008087158203,9.220762252807617,0,1,0,1,1
1.2044305801391602,0.7136097550392151,-0.6352897882461548,0.0659644827246666,-0.24063481390476227,0.4102637767791748,0.6160179972648621,-0.010547823272645473,0.8189051151275635,-1.7082642316818237,67,0,15,2,3.8441812992095947,130,128,0,2,5.25,1,0,1,0,8.185352771872449,67,0.7639047801912902,4.875197323201151,11.6134033203125,13.241000175476074,0,1,0,1,1
1.3236509561538696,1.1125562191009521,-0.5216231346130371,-0.39104965329170227,0.29386770725250244,-0.11875178664922714,-0.34945985674858093,0.657889187335968,0.35038724541664124,-0.6523561477661133,68,0,16,2,2.3338961601257324,68,36,0,1,11.199999809265137,1,0,0,0,8.246211251235323,68,0.8440801634069239,4.23410650459726,11.843786239624023,12.028802871704102,0,1,0,1,1
-0.8128308653831482,0.03795945644378662,-0.7582653760910034,0.1088634729385376,0.6978708505630493,-0.6322125196456909,-0.23223379254341125,0.257874071598053,-0.2694094777107239,0.9940515160560608,46,1,14,2,1.6501504182815552,33,43,0,1,24.940000534057617,1,0,0,0,6.782329983125268,46,0.9046806330048748,3.5263605246161616,12.610207557678223,13.158093452453613,0,1,0,1,1
0.379109263420105,0.8859906196594238,1.3345799446105957,0.6670712232589722,-0.28643742203712463,-0.6760757565498352,-1.6147648096084595,-1.1402875185012817,-0.6608885526657104,1.5474250316619873,58,0,34,2,4.021813869476318,30,0,1,1,30.770000457763672,1,0,0,0,7.615773105863908,58,0.7570343860744998,3.4339872044851463,12.076009750366211,11.399942398071289,0,1,0,1,1
-0.1474311351776123,0.020830636844038963,-1.0749139785766602,0.41186678409576416,1.1947910785675049,-2.417630910873413,-0.34142714738845825,-0.3737955689430237,-0.22114750742912292,-0.7131029963493347,53,1,13,2,1.1107122898101807,0,36,1,1,10.800000190734863,1,0,0,0,7.280109889280519,53,0.9792186684433283,0,12.140059471130371,11.488280296325684,0,1,0,1,1
-0.3185945451259613,0.43566372990608215,0.5540077686309814,0.41637444496154785,0.06716667860746384,0.0135368462651968,-0.34895962476730347,-0.12363994121551514,-0.9763914942741394,-0.20234888792037964,51,1,25,2,2.8666446208953857,81,36,0,1,14.420000076293945,1,0,0,0,7.1414284285428495,51,0.8100749985209645,4.406719247264253,12.039799690246582,11.64752197265625,0,1,0,1,1
0.055307693779468536,-0.9284566044807434,3.4882895946502686,1.4284759759902954,1.8142014741897583,-1.0288465023040771,-0.8968597650527954,0.46799078583717346,-0.6904155611991882,1.7168210744857788,55,1,81,3,0.7059310674667358,15,12,0,1,32.68000030517578,1,1,0,0,7.416198487095664,55,1.0721302282866327,2.772588722239781,12.016642570495605,11.808591842651367,0,1,0,1,1
1.4107966423034668,-0.30525144934654236,-0.07439618557691574,0.20353831350803375,-0.2629941403865814,1.518399953842163,1.201552152633667,-1.7137386798858643,2.8918890953063965,2.503544330596924,69,1,19,2,3.9296932220458984,436,246,1,3,42.290000915527344,1,0,0,1,8.306623862918077,69,0.7605508752164605,6.07993319509559,12.9314603805542,12.892587661743164,0,1,0,1,1
0.6005836129188538,0.35942578315734863,1.0321259498596191,0.9528504014015198,-0.8252942562103271,-1.2062650918960571,-1.1709380149841309,0.156241774559021,-0.3383243680000305,-1.7894234657287598,61,1,30,3,7.073027610778809,9,4,0,1,4.880000114440918,1,1,0,0,7.810249675906655,61,0.6762058588667538,2.302585092994046,10.528823852539062,11.389238357543945,0,1,0,1,1
-0.6855126619338989,0.2770731747150421,-0.0697760283946991,1.3766257762908936,-0.881763756275177,1.6054819822311401,0.9127104878425598,-1.2292348146438599,0.14949259161949158,-0.4749446213245392,48,1,19,3,7.533171653747559,478,179,1,1,12.420000076293945,1,1,0,0,6.92820323027551,48,0.6677354404672724,6.171700597410915,12.38139820098877,12.940508842468262,0,1,0,1,1
0.4919837713241577,0.5212902426719666,-0.09204713255167007,1.362379550933838,0.20498885214328766,-0.5878357291221619,-0.7888050675392151,-0.8772876262664795,0.9755895137786865,0.47363436222076416,59,1,19,3,2.527275800704956,35,16,1,2,20.010000228881836,1,1,1,0,7.681145747868609,59,0.8307483210116524,3.58351893845611,12.431093215942383,11.353890419006348,0,1,0,1,1
-0.08910167962312698,-1.0952174663543701,0.38048645853996277,0.3445773124694824,-0.2235834300518036,-0.12700191140174866,0.1905118227005005,0.4255780279636383,0.2564050257205963,0.36292460560798645,54,1,23,2,3.7804672718048096,68,76,0,1,19.030000686645508,1,0,0,0,7.3484692283495345,54,0.7664624860288476,4.23410650459726,11.929649353027344,11.903738975524902,0,1,0,1,1
1.1611292362213135,1.1508066654205322,0.014127040281891823,1.9451922178268433,0.6897553205490112,-1.237111210823059,-1.6955528259277344,1.425689697265625,0.3983379304409027,1.4752448797225952,66,0,20,3,1.6612975597381592,9,0,0,1,29.969999313354492,1,1,0,0,8.124038404635959,66,0.9034632979059928,2.302585092994046,11.993003845214844,13.239960670471191,0,1,0,1,1
-1.4053977727890015,-1.5499396324157715,0.5740101933479309,0.5710855722427368,0.4110691547393799,-0.1440141499042511,-1.088167667388916,1.4042882919311523,-0.6608355641365051,-0.5860133767127991,40,1,25,2,2.1053261756896973,66,6,0,1,11.649999618530273,1,0,0,0,6.324555320336758,40,0.8616603757623682,4.204692619390966,12.02840805053711,12.446611404418945,0,1,0,1,1
0.5433316230773926,0.4554712176322937,0.7686967849731445,-0.016046451404690742,1.5038570165634155,-1.2677204608917236,-0.323103666305542,0.9780536890029907,-1.4772316217422485,0.6612301468849182,60,1,27,2,0.881364107131958,8,37,0,1,21.719999313354492,1,0,0,0,7.745966692414833,60,1.0255785475535288,2.1972245773362196,12.332623481750488,12.95970344543457,0,1,0,1,1
-0.2833280563354492,-1.2032049894332886,0.38813701272010803,-0.3856448233127594,0.2682313919067383,1.360748052597046,3.0840163230895996,0.42510610818862915,-0.17203092575073242,0.30640900135040283,52,1,23,2,2.387794256210327,369,1727,0,1,18.540000915527344,1,0,0,0,7.211102550927979,52,0.8402347121990037,5.91350300563827,12.65351390838623,13.87973403930664,0,1,0,1,1
0.4176245927810669,0.10965757071971893,-1.9031516313552856,-0.2662509083747864,-0.48326775431632996,-0.26456260681152344,0.7393633723258972,-1.52293062210083,1.4067684412002563,0.6794033646583557,59,1,9,2,4.906882286071777,56,147,1,2,21.889999389648438,1,0,1,0,7.681145747868609,59,0.727509840499725,4.04305126783455,12.35250186920166,12.745532035827637,0,1,0,1,1
0.9294883012771606,-0.0014484167331829667,-0.7205142974853516,0.6244319081306458,2.461728572845459,-1.2238095998764038,0.9758194088935852,1.3263763189315796,0.41926640272140503,-0.5698583722114563,64,1,15,2,0.45755770802497864,9,192,0,1,11.760000228881836,1,0,0,0,7.999999999999998,64,1.169259278349495,2.302585092994046,12.829643249511719,12.97128963470459,0,1,0,1,1
-0.7933085560798645,-1.0307153463363647,-0.033547814935445786,1.2972255945205688,0.9314747452735901,-0.26320499181747437,0.10128122568130493,1.9940067529678345,-0.658801257610321,-0.22312946617603302,47,1,19,3,1.3645983934402466,56,68,0,1,14.260000228881836,1,1,0,0,6.855654600401044,47,0.9397212092455947,4.04305126783455,12.571898460388184,12.326248168945312,0,1,0,1,1
-2.1718573570251465,-2.0897841453552246,-1.4863539934158325,0.0013146479614078999,-1.4486500024795532,0.4399641156196594,1.268999457359314,-0.6317888498306274,-0.04256421700119972,-0.21038660407066345,33,1,11,2,14.885574340820312,135,264,1,1,14.359999656677246,1,0,0,0,5.744562646538029,33,0.5827024992329585,4.912654885736052,11.518503189086914,12.161492347717285,0,1,0,1,1
0.5830020308494568,1.3223685026168823,-1.015843391418457,0.11312396824359894,2.328242540359497,-0.28514328598976135,-0.560563325881958,1.8142884969711304,1.082918643951416,0.48560118675231934,60,0,13,2,0.4988307058811188,55,25,0,2,20.1200008392334,1,0,1,0,7.745966692414833,60,1.1492363766517204,4.02535169073515,13.502686500549316,15.152169227600098,0,1,0,1,1
0.9322530627250671,0.7432935237884521,-1.0266281366348267,-1.1009860038757324,-1.4620970487594604,0.7969987392425537,-0.5578171610832214,-0.07726020365953445,0.6733823418617249,-0.5838192701339722,64,0,13,2,15.145907402038574,201,25,0,2,11.670000076293945,1,0,1,0,7.999999999999998,64,0.5806854450575274,5.308267697401205,11.260878562927246,11.153542518615723,0,1,0,1,1
-0.5309861898422241,-0.31262344121932983,2.501638174057007,-0.10021480917930603,1.5250035524368286,-0.47855785489082336,0.4384678900241852,-0.23297803103923798,-2.389410972595215,-1.2372767925262451,49,1,54,2,0.8678598999977112,41,104,0,1,7.630000114440918,1,0,0,0,6.999999999999999,49,1.0287505386198856,3.7376696182833684,12.08764934539795,10.98289680480957,0,1,0,1,1
-1.2065975666046143,-0.4242626130580902,-0.21755260229110718,0.6713302731513977,1.1430954933166504,-0.5452784299850464,1.6637215614318848,1.9039843082427979,-1.7575114965438843,-1.318509817123413,42,1,18,2,1.155754804611206,37,402,0,1,7.190000057220459,1,0,0,0,6.48074069840786,42,0.9714643290806888,3.6375861597263857,12.404836654663086,13.14312744140625,0,1,0,1,1
-0.28082409501075745,-0.6736791729927063,-1.2641128301620483,1.1243253946304321,-0.11965542286634445,0.34690871834754944,0.3572389483451843,0.24797213077545166,1.512236475944519,-0.9877885580062866,52,1,12,3,3.41839861869812,121,94,0,3,9.069999694824219,1,1,0,1,7.211102550927979,52,0.7820516904874131,4.804021044733257,12.14254093170166,11.548783302307129,0,1,0,1,1
-1.8114748001098633,-1.8421462774276733,-1.1878432035446167,-0.6294398903846741,0.04468150809407234,0.7102743983268738,-0.3659508526325226,-0.4239729940891266,0.6050622463226318,-0.6216248273849487,36,1,12,2,2.9270741939544678,183,35,1,2,11.40999984741211,1,0,1,0,6,36,0.8067022232174547,5.214935757608986,12.554152488708496,12.051006317138672,0,1,0,1,1
-0.7457939386367798,-0.8776127099990845,-1.1912758350372314,-0.04426911473274231,1.5466578006744385,-1.867179036140442,-2.2586851119995117,0.3952634930610657,0.446765273809433,1.0378061532974243,47,1,12,2,0.8542879819869995,0,0,0,1,25.3700008392334,1,0,0,0,6.855654600401044,47,1.031998677245087,0,12.289555549621582,12.1156587600708,0,1,0,1,1
-0.7714627385139465,-1.002919316291809,-0.768385648727417,0.9251304864883423,-2.181950807571411,0.3985944390296936,-0.5171841382980347,-1.0338497161865234,1.0432701110839844,-2.0704166889190674,47,1,14,3,42.368011474609375,128,27,1,2,3.7200000286102295,1,1,1,0,6.855654600401044,47,0.4727073812462186,4.859812404361672,11.1766939163208,11.940505981445312,0,1,0,1,1
0.9364120960235596,1.0177942514419556,0.9344262480735779,-0.21174806356430054,-1.020693063735962,0.5425596833229065,-0.11273234337568283,-0.8070662617683411,-0.10457547008991241,0.7697067856788635,64,0,29,2,8.827292442321777,152,51,1,1,22.75,1,0,0,0,7.999999999999998,64,0.646896046643143,5.030437921392435,11.800943374633789,11.738851547241211,0,1,0,1,1
-0.947180449962616,-0.32832130789756775,1.408479928970337,-0.015633678063750267,0.05911272019147873,0.4929215610027313,0.27919891476631165,0.09509019553661346,-1.206549882888794,0.372037410736084,45,1,35,2,2.8881161212921143,143,85,0,1,19.110000610351562,1,0,0,0,6.7082039324993685,45,0.8088669112253528,4.969813299576001,12.0779447555542,13.07471752166748,0,1,0,1,1
-1.4670283794403076,-0.7998473048210144,0.7365595102310181,0.11910771578550339,-1.2664875984191895,0.8345624804496765,-2.180891752243042,-0.46455487608909607,0.20268629491329193,-0.7379498481750488,40,1,26,2,11.837369918823242,210,0,1,1,10.640000343322754,1,0,0,0,6.324555320336758,40,0.6100268576136844,5.351858133476067,11.669455528259277,12.019298553466797,0,1,0,1,1
0.17236749827861786,-0.4099705219268799,1.3373181819915771,-1.3085284233093262,-0.6847612857818604,1.9028351306915283,-0.1280994564294815,0.17617855966091156,1.178898572921753,1.3167484998703003,56,1,34,1,6.0666069984436035,650,50,0,2,28.260000228881836,0,0,1,0,7.483314773547884,56,0.6972858106236394,6.478509642208569,12.581831932067871,12.91211223602295,0,1,0,1,1
0.29980966448783875,0.10440397262573242,-0.16653215885162354,-1.955323576927185,0.38042008876800537,1.4019896984100342,-0.4959478974342346,-0.46806174516677856,0.19091488420963287,-0.2609510123729706,57,1,18,1,2.162400960922241,386,28,1,1,13.979999542236328,0,0,0,0,7.54983443527075,57,0.8570630160807964,5.958424693029782,13.461858749389648,13.549604415893555,0,1,0,1,1
1.4524232149124146,0.23630408942699432,0.049389395862817764,-0.6604812741279602,-0.2751036286354065,-0.403545081615448,0.30494406819343567,1.2065500020980835,-0.019556738436222076,-0.42509424686431885,69,1,20,2,3.9769575595855713,46,88,0,1,12.770000457763672,1,0,0,0,8.306623862918077,69,0.7587344591894573,3.8501476017100584,11.328827857971191,10.502284049987793,0,1,0,1,1
0.5533618927001953,0.5553171634674072,-0.9109458327293396,-1.20999276638031,0.5833706259727478,0.8742671608924866,-0.05313199758529663,-0.5996155142784119,0.9186975359916687,0.13410356640815735,60,1,13,1,1.8161197900772095,219,55,1,2,17.09000015258789,0,0,1,0,7.745966692414833,60,0.8875055995143739,5.393627546352362,13.534202575683594,13.021998405456543,0,1,0,1,1
-0.7601121664047241,-0.4709866940975189,0.9122183322906494,-0.5820309519767761,1.2417446374893188,-0.6739017367362976,0.9326008558273315,-0.5688145756721497,-1.4976928234100342,-1.9566625356674194,47,1,28,2,1.0716159343719482,30,183,1,1,4.170000076293945,1,0,0,0,6.855654600401044,47,0.9862616981445748,3.4339872044851463,12.631904602050781,13.617873191833496,0,1,0,1,1
0.004023358225822449,-0.24079836905002594,1.5670342445373535,-1.1475504636764526,1.7399519681930542,-0.6189678311347961,1.9584916830062866,-0.2812217175960541,-1.2451359033584595,0.21172504127025604,55,1,37,2,0.743768572807312,33,547,0,1,17.729999542236328,1,0,0,0,7.416198487095664,55,1.0609927963507573,3.5263605246161616,12.638586044311523,12.055575370788574,0,1,0,1,1
0.9947728514671326,0.8667982816696167,0.1706717610359192,0.2904890477657318,-0.41369757056236267,-0.7079970240592957,-0.9207255244255066,0.01366352941840887,-0.1949736475944519,1.0963126420974731,64,0,21,2,4.569608211517334,29,11,0,1,25.969999313354492,1,0,0,0,7.999999999999998,64,0.7379453606796871,3.4011973816621555,11.569450378417969,10.364689826965332,0,1,0,1,1
1.0341060161590576,1.3485667705535889,-1.6462167501449585,-0.004249384626746178,0.39224040508270264,0.9970731735229492,1.7217570543289185,0.6401448845863342,1.2373405694961548,0.7418217062950134,65,0,10,2,2.140171766281128,251,427,0,2,22.479999542236328,1,0,1,0,8.06225774829855,65,0.8588360659701043,5.529429087511423,12.67768383026123,13.129688262939453,0,1,0,1,1
-0.5291787385940552,-0.4099613130092621,-1.3530486822128296,-1.0725797414779663,-1.8586221933364868,1.9256387948989868,0.7300430536270142,1.7808573246002197,-0.06741305440664291,-0.4233734905719757,49,1,11,2,25.998613357543945,665,146,0,1,12.789999961853027,1,0,0,0,6.999999999999999,49,0.5212066676979736,6.501289670540389,11.630739212036133,11.077198028564453,0,1,0,1,1
1.5725476741790771,1.8851393461227417,-0.5635862350463867,0.2575708031654358,1.041682243347168,-0.0028911656700074673,1.0134756565093994,1.253953218460083,-0.2101864069700241,0.03711586073040962,70,0,16,2,1.2506548166275024,79,200,0,1,16.290000915527344,1,0,0,0,8.366600265340757,70,0.9562523335882973,4.382026634673881,12.357707023620605,13.536203384399414,0,1,0,1,1
-0.16125154495239258,-0.13632674515247345,-1.4804743528366089,-0.5355684757232666,0.17861072719097137,-0.5654248595237732,0.15639936923980713,0.7525167465209961,0.2950209677219391,1.1309267282485962,53,1,11,2,2.5883302688598633,36,73,0,1,26.31999969482422,1,0,0,0,7.280109889280519,53,0.8267916116434482,3.6109179126442243,12.395000457763672,11.651740074157715,0,1,0,1,1
-1.677493691444397,-1.2137134075164795,0.6061332821846008,1.1675387620925903,1.450985312461853,-1.190576195716858,0.8203938603401184,-0.13203565776348114,-0.8036712408065796,-1.5647023916244507,38,1,25,3,0.9162468910217285,10,161,0,1,5.929999828338623,1,1,0,0,6.164414002968976,38,1.0176477979824683,2.3978952727983707,12.020044326782227,12.841687202453613,0,1,0,1,1
-0.3784373700618744,0.5599977970123291,-0.1856132596731186,-2.1953043937683105,-0.6735139489173889,1.4734340906143188,0.0977669209241867,1.8122814893722534,-0.9094829559326172,-0.22955399751663208,51,1,18,1,5.99374532699585,416,68,0,1,14.210000038146973,0,0,0,0,7.1414284285428495,51,0.6989729078076798,6.0330862217988015,12.52357292175293,12.42587947845459,0,1,0,1,1
-1.4395662546157837,-1.0378559827804565,-1.0016741752624512,-1.2437137365341187,0.6515083312988281,-0.3588224947452545,-0.3937559723854065,-0.8380517363548279,0.12313497811555862,-1.1307952404022217,40,1,13,1,1.7150641679763794,49,33,1,1,8.229999542236328,0,0,0,0,6.324555320336758,40,0.897726251905708,3.912023005428146,13.043684005737305,13.963363647460938,0,1,0,1,1
0.3188733160495758,-0.4110153019428253,1.5029007196426392,-1.2811170816421509,0.11707101762294769,1.168195366859436,-0.25088489055633545,0.16701261699199677,0.1269589215517044,0.1953495889902115,58,1,36,1,2.7377896308898926,301,42,0,1,17.600000381469727,0,0,0,0,7.615773105863908,58,0.8175606591593925,5.71042701737487,12.574655532836914,11.642995834350586,0,1,0,1,1
-0.5946186184883118,-0.2748013436794281,0.27490973472595215,-0.22724074125289917,0.4350385069847107,-0.19660457968711853,-0.45677319169044495,0.7740455865859985,-0.6024474501609802,0.6876859068870544,49,1,22,2,2.0619468688964844,62,30,0,1,21.969999313354492,1,0,0,0,6.999999999999999,49,0.8652557736338774,4.143134726391533,12.412177085876465,12.781425476074219,0,1,0,1,1
-1.9858455657958984,-2.0167012214660645,1.2888351678848267,-1.2124382257461548,0.09695178270339966,1.510429859161377,0.9184837341308594,-0.022056179121136665,0.14196771383285522,0.25480830669403076,35,1,33,1,2.7888846397399902,432,180,0,1,18.100000381469727,0,0,0,0,5.916079783099615,35,0.8145427639199765,6.07073772800249,12.518235206604004,11.465592384338379,0,1,0,1,1
0.6485182642936707,0.7910453081130981,-1.7686610221862793,-0.08868701010942459,-0.9694604873657227,1.6809310913085938,-0.1055363267660141,1.4914780855178833,1.3768383264541626,-0.36117348074913025,61,0,9,2,8.321147918701172,517,51,0,2,13.239999771118164,1,0,1,0,7.810249675906655,61,0.6545809341704628,6.249975242259483,11.982731819152832,10.609306335449219,0,1,0,1,1
1.5363248586654663,1.753976821899414,0.7655689120292664,0.37754902243614197,0.11870609223842621,-1.3338649272918701,-1.360859990119934,-0.046520013362169266,-0.7774658799171448,0.3456953167915344,70,0,27,2,2.733686923980713,6,0,0,1,18.8799991607666,1,0,0,0,8.366600265340757,70,0.8178059103585408,1.9459101490553132,11.051281929016113,11.925602912902832,0,1,0,1,1
-0.5891869068145752,-0.5479825735092163,-1.0005674362182617,1.1531188488006592,0.8236551880836487,-1.5433342456817627,-0.5983181595802307,1.2825474739074707,-0.9838323593139648,-0.7856793403625488,49,1,13,3,1.4883394241333008,1,23,0,1,10.329999923706055,1,1,0,0,6.999999999999999,49,0.9235482779076559,0.6931471805599453,11.700409889221191,11.63180923461914,0,1,0,1,1
-0.8252832889556885,-1.3026083707809448,-1.2406353950500488,1.2054345607757568,0.7945393919944763,-1.5920696258544922,0.03906085342168808,1.748228669166565,-0.5354934930801392,-1.68255615234375,46,1,12,3,1.5240353345870972,0,63,0,1,5.369999885559082,1,1,0,0,6.782329983125268,46,0.9191809028656633,0,11.411648750305176,11.809608459472656,0,1,0,1,1
-0.4580990672111511,-1.4504950046539307,0.05718667060136795,0.43748655915260315,-0.36819756031036377,0.8931851983070374,1.2425278425216675,-0.338230162858963,0.7502750158309937,-1.0196775197982788,50,1,20,2,4.364033222198486,224,257,0,2,8.880000114440918,1,0,1,0,7.071067811865475,50,0.7447703701169149,5.41610040220442,12.008323669433594,13.13377857208252,0,1,0,1,1
-0.13483598828315735,-0.06831974536180496,-1.200121521949768,0.6046460866928101,0.540292501449585,-1.478891134262085,-0.8114458322525024,-1.3360778093338013,0.6646208763122559,-0.028370307758450508,53,1,12,2,1.8837025165557861,2,15,1,2,15.770000457763672,1,0,1,0,7.280109889280519,53,0.8810438751498166,1.0986122886681098,12.144383430480957,12.041200637817383,0,1,0,1,1
0.3316129744052887,-0.1876351535320282,0.12627917528152466,1.0528868436813354,1.6602472066879272,-2.1172783374786377,-1.117463231086731,0.36973896622657776,0.5952302813529968,0.9321694374084473,58,1,21,3,0.7871288061141968,0,6,0,2,24.31999969482422,1,1,1,0,7.615773105863908,58,1.0490370785359868,0,12.084074020385742,11.157063484191895,0,1,0,1,1
-0.7348576784133911,-0.5929989218711853,-0.4390302002429962,-0.5565478801727295,2.067941904067993,0.21048039197921753,1.786210060119629,1.168184757232666,0.30198171734809875,-1.9589438438415527,47,1,16,2,0.5929402709007263,103,457,0,1,4.159999847412109,1,0,0,0,6.855654600401044,47,1.1101912765923208,4.6443908991413725,13.246013641357422,12.668113708496094,0,1,0,1,1
-0.6225799322128296,-0.6289952397346497,-0.977063000202179,-0.18904781341552734,-0.5392831563949585,-0.18844452500343323,-1.394849181175232,1.7678661346435547,0.28172168135643005,-0.4941216707229614,48,1,13,2,5.200329303741455,62,0,0,1,12.289999961853027,1,0,0,0,6.92820323027551,48,0.7191075208392391,4.143134726391533,11.785015106201172,11.174485206604004,0,1,0,1,1
