"crim","zn","indus","chas","nox","rm","age","dis","rad","tax","ptratio","bk","lstat","y","medv","part"
0.7842000126838684,0,8.140000343322754,0,0.5379999876022339,5.989999771118164,81.69999694824219,4.257900238037109,4,307,21,0.008107726462185383,14.670000076293945,2.862200975418091,17.5,3
0.8027099967002869,0,8.140000343322754,0,0.5379999876022339,5.455999851226807,36.599998474121094,3.7964999675750732,4,307,21,0.09242213517427444,11.6899995803833,3.0056827068328857,20.200000762939453,2
0.7257999777793884,0,8.140000343322754,0,0.5379999876022339,5.7270002365112305,69.5,3.7964999675750732,4,307,21,0.0047400640323758125,11.279999732971191,2.901421546936035,18.200000762939453,4
1.2517900466918945,0,8.140000343322754,0,0.5379999876022339,5.570000171661377,98.0999984741211,3.7978999614715576,4,307,21,0.016346996650099754,21.020000457763672,2.610069751739502,13.600000381469727,2
0.8520399928092957,0,8.140000343322754,0,0.5379999876022339,5.965000152587891,89.19999694824219,4.01230001449585,4,307,21,0.0034778760746121407,13.829999923706055,2.975529670715332,19.600000381469727,1
1.2324700355529785,0,8.140000343322754,0,0.5379999876022339,6.142000198364258,91.69999694824219,3.976900100708008,4,307,21,4.76837147544984e-09,18.719999313354492,2.7212953567504883,15.199999809265137,2
0.9884300231933594,0,8.140000343322754,0,0.5379999876022339,5.813000202178955,100,4.095200061798096,4,307,21,0.0018758225487545133,19.8799991607666,2.6741485595703125,14.5,3
0.7502599954605103,0,8.140000343322754,0,0.5379999876022339,5.923999786376953,94.0999984741211,4.399600028991699,4,307,21,0.002043013460934162,16.299999237060547,2.7472708225250244,15.600000381469727,4
0.8405399918556213,0,8.140000343322754,0,0.5379999876022339,5.598999977111816,85.69999694824219,4.454599857330322,4,307,21,0.07916427403688431,16.510000228881836,2.6318888664245605,13.899999618530273,2
0.6719099879264832,0,8.140000343322754,0,0.5379999876022339,5.813000202178955,90.30000305175781,4.682000160217285,4,307,21,0.016094451770186424,14.8100004196167,2.8094027042388916,16.600000381469727,2
0.9557700157165527,0,8.140000343322754,0,0.5379999876022339,6.046999931335449,88.80000305175781,4.453400135040283,4,307,21,0.07648397237062454,17.280000686645508,2.694627285003662,14.800000190734863,4
0.7729899883270264,0,8.140000343322754,0,0.5379999876022339,6.494999885559082,94.4000015258789,4.454699993133545,4,307,21,0.007151727564632893,12.800000190734863,2.912350654602051,18.399999618530273,1
1.0024499893188477,0,8.140000343322754,0,0.5379999876022339,6.673999786376953,87.30000305175781,4.238999843597412,4,307,21,0.013372068293392658,11.979999542236328,3.044522523880005,21,3
1.130810022354126,0,8.140000343322754,0,0.5379999876022339,5.7129998207092285,94.0999984741211,4.232999801635742,4,307,21,0.029858356341719627,22.600000381469727,2.5416018962860107,12.699999809265137,3
1.3547199964523315,0,8.140000343322754,0,0.5379999876022339,6.072000026702881,100,4.175000190734863,4,307,21,0.016216641291975975,13.039999961853027,2.6741485595703125,14.5,3
1.3879899978637695,0,8.140000343322754,0,0.5379999876022339,5.949999809265137,82,3.990000009536743,4,307,21,0.1477137804031372,27.709999084472656,2.580216884613037,13.199999809265137,1
1.1517200469970703,0,8.140000343322754,0,0.5379999876022339,5.701000213623047,95,3.7871999740600586,4,307,21,0.03102589212357998,18.350000381469727,2.5726122856140137,13.100000381469727,1
1.612820029258728,0,8.140000343322754,0,0.5379999876022339,6.0960001945495605,96.9000015258789,3.7597999572753906,4,307,21,0.13169285655021667,20.34000015258789,2.602689743041992,13.5,3
0.0641700029373169,0,5.960000038146973,0,0.49900001287460327,5.933000087738037,68.19999694824219,3.360300064086914,5,279,19.200000762939453,4.76837147544984e-09,9.680000305175781,2.939162015914917,18.899999618530273,2
0.09743999689817429,0,5.960000038146973,0,0.49900001287460327,5.841000080108643,61.400001525878906,3.3778998851776123,5,279,19.200000762939453,0.015540902502834797,11.40999984741211,2.995732307434082,20,4
0.08014000207185745,0,5.960000038146973,0,0.49900001287460327,5.849999904632568,41.5,3.9342000484466553,5,279,19.200000762939453,4.76837147544984e-09,8.770000457763672,3.044522523880005,21,1
0.17505000531673431,0,5.960000038146973,0,0.49900001287460327,5.966000080108643,30.200000762939453,3.8473000526428223,5,279,19.200000762939453,0.002759997732937336,10.130000114440918,3.206803321838379,24.700000762939453,3
0.027629999443888664,75,2.950000047683716,0,0.42800000309944153,6.59499979019165,21.799999237060547,5.401100158691406,3,252,18.299999237060547,0.0010087537812069058,4.320000171661377,3.4275145530700684,30.799999237060547,1
0.03359000012278557,75,2.950000047683716,0,0.42800000309944153,7.02400016784668,15.800000190734863,5.401100158691406,3,252,18.299999237060547,0.0010166811989620328,1.9800000190734863,3.5524868965148926,34.900001525878906,4
0.12744000554084778,0,6.909999847412109,0,0.4480000138282776,6.769999980926514,2.9000000953674316,5.720900058746338,3,233,17.899999618530273,0.009186034090816975,4.840000152587891,3.2809112071990967,26.600000381469727,1
0.14149999618530273,0,6.909999847412109,0,0.4480000138282776,6.169000148773193,6.599999904632568,5.720900058746338,3,233,17.899999618530273,0.010831181891262531,5.809999942779541,3.230804443359375,25.299999237060547,2
0.15936000645160675,0,6.909999847412109,0,0.4480000138282776,6.210999965667725,6.5,5.720900058746338,3,233,17.899999618530273,0.0019394803093746305,7.440000057220459,3.206803321838379,24.700000762939453,1
0.12268999963998795,0,6.909999847412109,0,0.4480000138282776,6.068999767303467,40,5.720900058746338,3,233,17.899999618530273,0.005988781340420246,9.550000190734863,3.0540013313293457,21.200000762939453,4
0.17141999304294586,0,6.909999847412109,0,0.4480000138282776,5.682000160217285,33.79999923706055,5.100399971008301,3,233,17.899999618530273,4.76837147544984e-09,10.210000038146973,2.9601049423217773,19.299999237060547,2
0.18836000561714172,0,6.909999847412109,0,0.4480000138282776,5.785999774932861,33.29999923706055,5.100399971008301,3,233,17.899999618530273,4.76837147544984e-09,14.149999618530273,2.995732307434082,20,2
0.22926999628543854,0,6.909999847412109,0,0.4480000138282776,6.03000020980835,85.5,5.6894001960754395,3,233,17.899999618530273,0.0033102678135037422,18.799999237060547,2.8094027042388916,16.600000381469727,4
0.25387001037597656,0,6.909999847412109,0,0.4480000138282776,5.39900016784668,95.30000305175781,5.869999885559082,3,233,17.899999618530273,4.76837147544984e-09,30.809999465942383,2.6672282218933105,14.399999618530273,3
0.21976999938488007,0,6.909999847412109,0,0.4480000138282776,5.6020002365112305,62,6.087699890136719,3,233,17.899999618530273,4.76837147544984e-09,16.200000762939453,2.965273141860962,19.399999618530273,4
0.08872999995946884,21,5.639999866485596,0,0.4390000104904175,5.9629998207092285,45.70000076293945,6.814700126647949,4,243,16.799999237060547,0.0010643649147823453,13.449999809265137,2.980618715286255,19.700000762939453,1
0.04337000101804733,21,5.639999866485596,0,0.4390000104904175,6.114999771118164,63,6.814700126647949,4,243,16.799999237060547,0.002329711802303791,9.430000305175781,3.0204248428344727,20.5,4
0.053599998354911804,21,5.639999866485596,0,0.4390000104904175,6.511000156402588,21.100000381469727,6.814700126647949,4,243,16.799999237060547,4.76837147544984e-09,5.28000020980835,3.2188758850097656,25,2
0.04980999976396561,21,5.639999866485596,0,0.4390000104904175,5.998000144958496,21.399999618530273,6.814700126647949,4,243,16.799999237060547,4.76837147544984e-09,8.430000305175781,3.152735948562622,23.399999618530273,2
0.01360000018030405,75,4,0,0.4099999964237213,5.888000011444092,47.599998474121094,7.319699764251709,3,469,21.100000381469727,4.76837147544984e-09,14.800000190734863,2.939162015914917,18.899999618530273,1
0.01310999970883131,90,1.2200000286102295,0,0.40299999713897705,7.249000072479248,21.899999618530273,8.696599960327148,5,226,17.899999618530273,0.0007703352021053433,4.809999942779541,3.566711902618408,35.400001525878906,1
0.020549999549984932,85,0.7400000095367432,0,0.4099999964237213,6.382999897003174,35.70000076293945,9.187600135803223,2,313,17.299999237060547,4.76837147544984e-09,5.769999980926514,3.206803321838379,24.700000762939453,1
0.01432000007480383,100,1.3200000524520874,0,0.41100001335144043,6.815999984741211,40.5,8.324799537658691,5,256,15.100000381469727,0.003182654269039631,3.950000047683716,3.4531571865081787,31.600000381469727,1
0.15444999933242798,25,5.130000114440918,0,0.453000009059906,6.144999980926514,29.200000762939453,7.814799785614014,8,284,19.700000762939453,0.004956011660397053,6.860000133514404,3.1484532356262207,23.299999237060547,2
0.10328000038862228,25,5.130000114440918,0,0.453000009059906,5.927000045776367,47.20000076293945,6.932000160217285,8,284,19.700000762939453,4.76837147544984e-09,9.220000267028809,2.975529670715332,19.600000381469727,3
0.14932000637054443,25,5.130000114440918,0,0.453000009059906,5.741000175476074,66.19999694824219,7.225399971008301,8,284,19.700000762939453,0.0014222312020137906,13.149999618530273,2.928523540496826,18.700000762939453,4
0.17170999944210052,25,5.130000114440918,0,0.453000009059906,5.966000080108643,93.4000015258789,6.81850004196167,8,284,19.700000762939453,0.01511788833886385,14.4399995803833,2.7725887298583984,16,2
0.11027000099420547,25,5.130000114440918,0,0.453000009059906,6.455999851226807,67.80000305175781,7.225500106811523,8,284,19.700000762939453,4.76837147544984e-09,6.730000019073486,3.1000924110412598,22.200000762939453,1
0.1264999955892563,25,5.130000114440918,0,0.453000009059906,6.76200008392334,43.400001525878906,7.980899810791016,8,284,19.700000762939453,0.0010485100792720914,9.5,3.2188758850097656,25,4
0.019509999081492424,17.5,1.3799999952316284,0,0.41609999537467957,7.104000091552734,59.5,9.222900390625,3,216,18.600000381469727,0.002911512739956379,8.050000190734863,3.4965076446533203,33,4
0.035840000957250595,80,3.369999885559082,0,0.39800000190734863,6.289999961853027,17.799999237060547,6.611499786376953,4,337,16.100000381469727,4.76837147544984e-09,4.670000076293945,3.1570003032684326,23.5,4
0.043790001422166824,80,3.369999885559082,0,0.39800000190734863,5.7870001792907715,31.100000381469727,6.611499786376953,4,337,16.100000381469727,4.76837147544984e-09,10.239999771118164,2.965273141860962,19.399999618530273,1
0.05789000168442726,12.5,6.070000171661377,0,0.4090000092983246,5.877999782562256,21.399999618530273,6.498000144958496,4,345,18.899999618530273,0.0005478906678035855,8.100000381469727,3.0910425186157227,22,3
0.13553999364376068,12.5,6.070000171661377,0,0.4090000092983246,5.593999862670898,36.79999923706055,6.498000144958496,4,345,18.899999618530273,4.76837147544984e-09,13.09000015258789,2.8564701080322266,17.399999618530273,3
0.1281599998474121,12.5,6.070000171661377,0,0.4090000092983246,5.885000228881836,33,6.498000144958496,4,345,18.899999618530273,4.76837147544984e-09,8.789999961853027,3.0397491455078125,20.899999618530273,3
0.08826000243425369,0,10.8100004196167,0,0.4129999876022339,6.416999816894531,6.599999904632568,5.287300109863281,4,305,19.200000762939453,0.010540549643337727,6.71999979019165,3.1863527297973633,24.200000762939453,1
0.15875999629497528,0,10.8100004196167,0,0.4129999876022339,5.960999965667725,17.5,5.287300109863281,4,305,19.200000762939453,0.016045575961470604,9.880000114440918,3.0773122310638428,21.700000762939453,2
0.09164000302553177,0,10.8100004196167,0,0.4129999876022339,6.065000057220459,7.800000190734863,5.287300109863281,4,305,19.200000762939453,0.004772012121975422,5.519999980926514,3.126760482788086,22.799999237060547,1
0.1953900009393692,0,10.8100004196167,0,0.4129999876022339,6.244999885559082,6.199999809265137,5.287300109863281,4,305,19.200000762939453,0.015858298167586327,7.539999961853027,3.152735948562622,23.399999618530273,4
0.07896000146865845,0,12.829999923706055,0,0.43700000643730164,6.2729997634887695,6,4.251500129699707,5,398,18.700000762939453,0.0015733885811641812,6.78000020980835,3.1822118759155273,24.100000381469727,2
0.09511999785900116,0,12.829999923706055,0,0.43700000643730164,6.285999774932861,45,4.502600193023682,5,398,18.700000762939453,0.010944251902401447,8.9399995803833,3.0633909702301025,21.399999618530273,2
0.10153000056743622,0,12.829999923706055,0,0.43700000643730164,6.2789998054504395,74.5,4.052199840545654,5,398,18.700000762939453,0.0187226589769125,11.970000267028809,2.995732307434082,20,2
0.08707000315189362,0,12.829999923706055,0,0.43700000643730164,6.139999866485596,45.79999923706055,4.0904998779296875,5,398,18.700000762939453,0.007938926108181477,10.270000457763672,3.0349528789520264,20.799999237060547,2
0.056460000574588776,0,12.829999923706055,0,0.43700000643730164,6.23199987411499,53.70000076293945,5.014100074768066,5,398,18.700000762939453,0.008389179594814777,12.34000015258789,3.0540013313293457,21.200000762939453,2
0.08387000113725662,0,12.829999923706055,0,0.43700000643730164,5.874000072479248,36.599998474121094,4.502600193023682,5,398,18.700000762939453,0.0006670403527095914,9.100000381469727,3.0106208324432373,20.299999237060547,1
0.04112999886274338,25,4.860000133514404,0,0.4259999990463257,6.7270002365112305,33.5,5.400700092315674,4,281,19,4.76837147544984e-09,5.289999961853027,3.332204580307007,28,4
0.04461999982595444,25,4.860000133514404,0,0.4259999990463257,6.61899995803833,70.4000015258789,5.400700092315674,4,281,19,0.0010087537812069058,7.21999979019165,3.1738784313201904,23.899999618530273,1
0.03658999875187874,25,4.860000133514404,0,0.4259999990463257,6.302000045776367,32.20000076293945,5.400700092315674,4,281,19,4.76837147544984e-09,6.71999979019165,3.210843563079834,24.799999237060547,2
0.035509999841451645,25,4.860000133514404,0,0.4259999990463257,6.166999816894531,46.70000076293945,5.400700092315674,4,281,19,0.004987959749996662,7.510000228881836,3.131136894226074,22.899999618530273,1
0.05059000104665756,0,4.489999771118164,0,0.4490000009536743,6.388999938964844,48,4.779399871826172,3,247,18.5,4.76837147544984e-09,9.619999885559082,3.1738784313201904,23.899999618530273,3
0.057349998503923416,0,4.489999771118164,0,0.4490000009536743,6.630000114440918,56.099998474121094,4.437699794769287,3,247,18.5,0.0036614583805203438,6.53000020980835,3.2809112071990967,26.600000381469727,1
0.05187999829649925,0,4.489999771118164,0,0.4490000009536743,6.014999866485596,45.099998474121094,4.427199840545654,3,247,18.5,0.0007226514862850308,12.859999656677246,3.1135153770446777,22.5,3
0.07151000201702118,0,4.489999771118164,0,0.4490000009536743,6.120999813079834,56.79999923706055,3.7476000785827637,3,247,18.5,0.001390402321703732,8.4399995803833,3.1000924110412598,22.200000762939453,3
0.05660000070929527,0,3.4100000858306885,0,0.48899999260902405,7.006999969482422,86.30000305175781,3.4217000007629395,2,270,17.799999237060547,4.76837147544984e-09,5.5,3.1612467765808105,23.600000381469727,1
0.05302000045776367,0,3.4100000858306885,0,0.48899999260902405,7.078999996185303,63.099998474121094,3.4144999980926514,2,270,17.799999237060547,0.0006670403527095914,5.699999809265137,3.3568971157073975,28.700000762939453,1
0.04684000089764595,0,3.4100000858306885,0,0.48899999260902405,6.416999816894531,66.0999984741211,3.0922999382019043,2,270,17.799999237060547,0.0037572430446743965,8.8100004196167,3.117949962615967,22.600000381469727,2
0.039319999516010284,0,3.4100000858306885,0,0.48899999260902405,6.40500020980835,73.9000015258789,3.092099905014038,2,270,17.799999237060547,0.0026643918827176094,8.199999809265137,3.0910425186157227,22,3
0.04202999919652939,28,15.039999961853027,0,0.46399998664855957,6.441999912261963,53.599998474121094,3.6658999919891357,4,270,18.200000762939453,0.001501803402788937,8.15999984741211,3.131136894226074,22.899999618530273,1
0.028750000521540642,28,15.039999961853027,0,0.46399998664855957,6.210999965667725,28.899999618530273,3.6658999919891357,4,270,18.200000762939453,0.0004525828408077359,6.210000038146973,3.2188758850097656,25,4
0.04293999820947647,28,15.039999961853027,0,0.46399998664855957,6.249000072479248,77.30000305175781,3.615000009536743,4,270,18.200000762939453,4.76837147544984e-09,10.59000015258789,3.0252912044525146,20.600000381469727,3
0.12204000353813171,0,2.890000104904175,0,0.4449999928474426,6.625,57.79999923706055,3.4951999187469482,2,276,18,0.031685713678598404,6.650000095367432,3.346389055252075,28.399999618530273,2
0.11503999680280685,0,2.890000104904175,0,0.4449999928474426,6.163000106811523,69.5999984741211,3.4951999187469482,2,276,18,0.004036729224026203,11.34000015258789,3.0633909702301025,21.399999618530273,2
0.1208299994468689,0,2.890000104904175,0,0.4449999928474426,8.069000244140625,76,3.4951999187469482,2,276,18,4.76837147544984e-09,4.210000038146973,3.655839681625366,38.70000076293945,2
0.08186999708414078,0,2.890000104904175,0,0.4449999928474426,7.820000171661377,36.900001525878906,3.4951999187469482,2,276,18,0.0026803063228726387,3.569999933242798,3.7796337604522705,43.79999923706055,4
0.06859999895095825,0,2.890000104904175,0,0.4449999928474426,7.415999889373779,62.5,3.4951999187469482,2,276,18,4.76837147544984e-09,6.190000057220459,3.502549886703491,33.20000076293945,4
0.14866000413894653,0,8.5600004196167,0,0.5199999809265137,6.7270002365112305,79.9000015258789,2.7778000831604004,5,384,20.899999618530273,0.0017007041024044156,9.420000076293945,3.3141860961914062,27.5,4
0.11432000249624252,0,8.5600004196167,0,0.5199999809265137,6.781000137329102,71.30000305175781,2.856100082397461,5,384,20.899999618530273,0.0010485100792720914,7.670000076293945,3.27714467048645,26.5,3
0.2287600040435791,0,8.5600004196167,0,0.5199999809265137,6.40500020980835,85.4000015258789,2.7146999835968018,5,384,20.899999618530273,0.3639172911643982,10.630000114440918,2.923161506652832,18.600000381469727,2
0.21161000430583954,0,8.5600004196167,0,0.5199999809265137,6.13700008392334,87.4000015258789,2.7146999835968018,5,384,20.899999618530273,0.0019315528916195035,13.4399995803833,2.9601049423217773,19.299999237060547,1
0.1395999938249588,0,8.5600004196167,0,0.5199999809265137,6.166999816894531,90,2.4210000038146973,5,384,20.899999618530273,0.003350202925503254,12.329999923706055,3.0007197856903076,20.100000381469727,4
0.13262000679969788,0,8.5600004196167,0,0.5199999809265137,5.85099983215332,96.69999694824219,2.1068999767303467,5,384,20.899999618530273,0.0022659944370388985,16.469999313354492,2.970414400100708,19.5,3
0.1712000072002411,0,8.5600004196167,0,0.5199999809265137,5.835999965667725,91.9000015258789,2.2109999656677246,5,384,20.899999618530273,0.0009769249008968472,18.65999984741211,2.970414400100708,19.5,1
0.13117000460624695,0,8.5600004196167,0,0.5199999809265137,6.126999855041504,85.19999694824219,2.1224000453948975,5,384,20.899999618530273,0.007352416403591633,14.09000015258789,3.0155348777770996,20.399999618530273,3
0.1280200034379959,0,8.5600004196167,0,0.5199999809265137,6.473999977111816,97.0999984741211,2.4328999519348145,5,384,20.899999618530273,0.0013188767479732633,12.270000457763672,2.9856820106506348,19.799999237060547,2
0.2636300027370453,0,8.5600004196167,0,0.5199999809265137,6.229000091552734,91.19999694824219,2.545099973678589,5,384,20.899999618530273,0.004516188986599445,15.550000190734863,2.965273141860962,19.399999618530273,4
0.10792999714612961,0,8.5600004196167,0,0.5199999809265137,6.195000171661377,54.400001525878906,2.7778000831604004,5,384,20.899999618530273,0.0027121948078274727,13,3.0773122310638428,21.700000762939453,3
0.1008400022983551,0,10.010000228881836,0,0.546999990940094,6.715000152587891,81.5999984741211,2.677500009536743,6,432,17.799999237060547,0.001040523056872189,10.15999984741211,3.126760482788086,22.799999237060547,3
0.12329000234603882,0,10.010000228881836,0,0.546999990940094,5.913000106811523,92.9000015258789,2.3533999919891357,6,432,17.799999237060547,0.0015494871186092496,16.209999084472656,2.933856725692749,18.799999237060547,1
0.222120001912117,0,10.010000228881836,0,0.546999990940094,6.0920000076293945,95.4000015258789,2.5480000972747803,6,432,17.799999237060547,4.76837147544984e-09,17.09000015258789,2.928523540496826,18.700000762939453,1
0.1423099935054779,0,10.010000228881836,0,0.546999990940094,6.254000186920166,84.19999694824219,2.256500005722046,6,432,17.799999237060547,0.006509845145046711,10.449999809265137,2.9177706241607666,18.5,3
0.1713400036096573,0,10.010000228881836,0,0.546999990940094,5.927999973297119,88.19999694824219,2.463099956512451,6,432,17.799999237060547,0.0427095927298069,15.760000228881836,2.9069011211395264,18.299999237060547,3
0.13157999515533447,0,10.010000228881836,0,0.546999990940094,6.176000118255615,72.5,2.73009991645813,6,432,17.799999237060547,0.0028636502102017403,12.039999961853027,3.0540013313293457,21.200000762939453,4
0.15097999572753906,0,10.010000228881836,0,0.546999990940094,6.020999908447266,82.5999984741211,2.7474000453948975,6,432,17.799999237060547,0.0018996644066646695,10.300000190734863,2.9549102783203125,19.200000762939453,1
0.13057999312877655,0,10.010000228881836,0,0.546999990940094,5.872000217437744,73.0999984741211,2.4774999618530273,6,432,17.799999237060547,0.048080746084451675,15.369999885559082,3.0155348777770996,20.399999618530273,2
0.14475999772548676,0,10.010000228881836,0,0.546999990940094,5.730999946594238,65.19999694824219,2.759200096130371,6,432,17.799999237060547,0.004300420172512531,13.609999656677246,2.9601049423217773,19.299999237060547,4
0.06898999959230423,0,25.649999618530273,0,0.5809999704360962,5.869999885559082,69.69999694824219,2.257699966430664,2,188,19.100000381469727,0.006181125529110432,14.369999885559082,3.0910425186157227,22,3
0.07164999842643738,0,25.649999618530273,0,0.5809999704360962,6.004000186920166,84.0999984741211,2.1974000930786133,2,188,19.100000381469727,0.01545137632638216,14.270000457763672,3.0106208324432373,20.299999237060547,3
0.09299000352621078,0,25.649999618530273,0,0.5809999704360962,5.960999965667725,92.9000015258789,2.086899995803833,2,188,19.100000381469727,0.015109782107174397,17.93000030517578,3.0204248428344727,20.5,2
0.1503800004720688,0,25.649999618530273,0,0.5809999704360962,5.855999946594238,97,1.9443999528884888,2,188,19.100000381469727,0.021469002589583397,25.40999984741211,2.8507063388824463,17.299999237060547,1
0.09848999977111816,0,25.649999618530273,0,0.5809999704360962,5.879000186920166,95.80000305175781,2.0062999725341797,2,188,19.100000381469727,0.014061694033443928,17.579999923706055,2.933856725692749,18.799999237060547,3
0.16901999711990356,0,25.649999618530273,0,0.5809999704360962,5.986000061035156,88.4000015258789,1.992900013923645,2,188,19.100000381469727,0.009500210173428059,14.8100004196167,3.0633909702301025,21.399999618530273,4
0.3873499929904938,0,25.649999618530273,0,0.5809999704360962,5.61299991607666,95.5999984741211,1.757200002670288,2,188,19.100000381469727,0.030591970309615135,27.260000228881836,2.7536606788635254,15.699999809265137,4
0.2591499984264374,0,21.889999389648438,0,0.6240000128746033,5.692999839782715,96,1.7883000373840332,4,437,21.200000762939453,0.003813152201473713,17.190000534057617,2.7850112915039062,16.200000762939453,3
0.3254300057888031,0,21.889999389648438,0,0.6240000128746033,6.431000232696533,98.80000305175781,1.8125,4,437,21.200000762939453,4.76837147544984e-09,15.390000343322754,2.890371799468994,18,1
0.8812500238418579,0,21.889999389648438,0,0.6240000128746033,5.63700008392334,94.69999694824219,1.9799000024795532,4,437,21.200000762939453,4.76837147544984e-09,18.34000015258789,2.660259485244751,14.300000190734863,3
0.3400599956512451,0,21.889999389648438,0,0.6240000128746033,6.458000183105469,98.9000015258789,2.118499994277954,4,437,21.200000762939453,0.0014779019402340055,12.600000381469727,2.9549102783203125,19.200000762939453,3
1.1929399967193604,0,21.889999389648438,0,0.6240000128746033,6.326000213623047,97.69999694824219,2.2709999084472656,4,437,21.200000762939453,4.76837147544984e-09,12.260000228881836,2.975529670715332,19.600000381469727,4
0.5900499820709229,0,21.889999389648438,0,0.6240000128746033,6.372000217437744,97.9000015258789,2.327399969100952,4,437,21.200000762939453,0.008904163725674152,11.119999885559082,3.1354942321777344,23,3
0.32982000708580017,0,21.889999389648438,0,0.6240000128746033,5.822000026702881,95.4000015258789,2.469899892807007,4,437,21.200000762939453,0.0065498994663357735,15.029999732971191,2.912350654602051,18.399999618530273,2
0.976170003414154,0,21.889999389648438,0,0.6240000128746033,5.756999969482422,98.4000015258789,2.3459999561309814,4,437,21.200000762939453,0.11739880591630936,17.309999465942383,2.7472708225250244,15.600000381469727,1
0.5577800273895264,0,21.889999389648438,0,0.6240000128746033,6.335000038146973,98.19999694824219,2.1106998920440674,4,437,21.200000762939453,0.0017723488854244351,16.959999084472656,2.895911931991577,18.100000381469727,3
0.32264000177383423,0,21.889999389648438,0,0.6240000128746033,5.941999912261963,93.5,1.9668999910354614,4,437,21.200000762939453,0.014979665167629719,16.899999618530273,2.8564701080322266,17.399999618530273,1
0.3523299992084503,0,21.889999389648438,0,0.6240000128746033,6.453999996185303,98.4000015258789,1.8497999906539917,4,437,21.200000762939453,0.002242092974483967,14.59000015258789,2.839078426361084,17.100000381469727,2
0.24979999661445618,0,21.889999389648438,0,0.6240000128746033,5.85699987411499,98.19999694824219,1.6685999631881714,4,437,21.200000762939453,0.003869001753628254,21.31999969482422,2.587764024734497,13.300000190734863,2
0.5445200204849243,0,21.889999389648438,0,0.6240000128746033,6.151000022888184,97.9000015258789,1.6686999797821045,4,437,21.200000762939453,4.76837147544984e-09,18.459999084472656,2.8791983127593994,17.799999237060547,4
